Ip_mean,Ip_std,Ip_raw_mean,Ep_mean,Area_mean,n_valid,ppm,log_ppm,filename
8.416175029441735,0.19408159399254074,18.184734999999996,-0.508745,1.486705701800973,8,2,0.3010299956639812,Cad_2ppm_9.xlsx
12.326850142049935,0.27943986526408365,21.200894000541098,-0.700144,2.506496490156861,8,4,0.6020599913279624,Cad_4ppm_1.xlsx
14.283486598917712,0.22681558146275407,23.381746709956673,-0.691387,2.8738954721850343,8,4,0.6020599913279624,Cad_4ppm_10.xlsx
14.276228888523594,0.06281078499172402,23.664510070346285,-0.691387,2.883931830936444,8,4,0.6020599913279624,Cad_4ppm_11.xlsx
14.380382141919155,0.12250655504759388,23.818087110389577,-0.690136,2.9067596579616053,8,4,0.6020599913279624,Cad_4ppm_12.xlsx
14.345612641012773,0.14764650409829133,23.943596291125505,-0.690136,2.8835779584987704,8,4,0.6020599913279624,Cad_4ppm_13.xlsx
14.531853917216775,0.17700867172649942,24.098133611471823,-0.690136,2.928079954470993,8,4,0.6020599913279624,Cad_4ppm_14.xlsx
14.14783437592439,0.2068790545165823,22.270320446969663,-0.69514,2.8155038173606295,8,4,0.6020599913279624,Cad_4ppm_15.xlsx
13.949424246221103,0.25618321214582174,23.358665320346287,-0.696391,2.7841797859486133,8,4,0.6020599913279624,Cad_4ppm_16.xlsx
13.913425837508985,0.1694546545563013,23.283829139610354,-0.697642,2.783894342466696,8,4,0.6020599913279624,Cad_4ppm_17.xlsx
13.930009229775397,0.0974364202334477,23.505563001082216,-0.698893,2.7896469619279696,8,4,0.6020599913279624,Cad_4ppm_18.xlsx
14.401921713225974,0.1510565948319605,24.04235537554109,-0.698893,2.8673553099587448,8,4,0.6020599913279624,Cad_4ppm_19.xlsx
12.545263548457761,0.19191732812770346,20.57882453517313,-0.700144,2.566272094185495,8,4,0.6020599913279624,Cad_4ppm_2.xlsx
14.349060422104941,0.09990295981504341,24.118275803030265,-0.697642,2.856237194772583,8,4,0.6020599913279624,Cad_4ppm_20.xlsx
14.62429049581075,0.20320716539968975,24.294608540043253,-0.69514,2.8908075952963905,8,4,0.6020599913279624,Cad_4ppm_21.xlsx
14.979389572420597,0.12511654862140523,24.62339044805191,-0.697642,2.952258089339022,8,4,0.6020599913279624,Cad_4ppm_22.xlsx
15.029432160218217,0.14277846122035584,24.596654786255378,-0.696391,2.945616440501954,8,4,0.6020599913279624,Cad_4ppm_23.xlsx
15.971887670341772,0.2894262366118995,25.220664923160136,-0.696391,3.134625567491555,8,4,0.6020599913279624,Cad_4ppm_24.xlsx
14.593945499959377,0.16648056898277114,24.544524395021607,-0.700144,2.8703485281485066,8,4,0.6020599913279624,Cad_4ppm_25.xlsx
14.991562082467496,0.17130420944017422,24.93623566341988,-0.700144,2.9342662054831035,8,4,0.6020599913279624,Cad_4ppm_26.xlsx
14.782728941968756,0.31148440325854837,24.773576006493467,-0.700144,2.877471977289235,8,4,0.6020599913279624,Cad_4ppm_27.xlsx
12.558934616991309,0.5115402781991004,21.95942892532464,-0.69514,2.5962893944304675,8,4,0.6020599913279624,Cad_4ppm_28.xlsx
10.779007341468224,0.30884183696665973,20.548602357142826,-0.696391,2.3019550055351496,8,4,0.6020599913279624,Cad_4ppm_29.xlsx
12.244626077205055,0.13966839925828958,21.20173957251079,-0.700144,2.504053119435023,8,4,0.6020599913279624,Cad_4ppm_3.xlsx
10.326920922032803,0.13473480323908565,19.971309911796506,-0.698893,2.245834983618004,8,4,0.6020599913279624,Cad_4ppm_30.xlsx
10.2904464766955,0.1871392692599922,19.903469246753218,-0.697642,2.2451019160224455,8,4,0.6020599913279624,Cad_4ppm_31.xlsx
10.454433422235722,0.12801718728440573,19.630890703463173,-0.697642,2.2572433896311477,8,4,0.6020599913279624,Cad_4ppm_32.xlsx
10.70140380340455,0.08281046549901186,19.87710148430733,-0.692638,2.3087541927860435,8,4,0.6020599913279624,Cad_4ppm_33.xlsx
10.892633261580055,0.12351841168364401,20.327067083874425,-0.692638,2.371858253775964,8,4,0.6020599913279624,Cad_4ppm_34.xlsx
11.057281787549572,0.08575908024620726,20.60266765909088,-0.690136,2.4192185242843225,8,4,0.6020599913279624,Cad_4ppm_35.xlsx
12.33285414154939,0.18487477261493931,21.491870949134167,-0.691387,2.6177127007087426,8,4,0.6020599913279624,Cad_4ppm_36.xlsx
12.20786144673518,0.22965072355990396,21.413307771644988,-0.690136,2.6363118908834657,8,4,0.6020599913279624,Cad_4ppm_37.xlsx
12.334899618492933,0.14659218691364787,21.629701119047585,-0.690136,2.6642380465257447,8,4,0.6020599913279624,Cad_4ppm_38.xlsx
12.393936996996722,0.14324516500301446,21.67985826785711,-0.690136,2.6535968936785506,8,4,0.6020599913279624,Cad_4ppm_39.xlsx
12.304573013528106,0.08522562175912353,21.400841831168798,-0.700144,2.5141603016499117,8,4,0.6020599913279624,Cad_4ppm_4.xlsx
12.529861159943152,0.18411470287451615,21.94335801298698,-0.690136,2.686128139186783,8,4,0.6020599913279624,Cad_4ppm_40.xlsx
12.834562984825904,0.22448589247084294,22.54399507467529,-0.690136,2.751398019363722,8,4,0.6020599913279624,Cad_4ppm_41.xlsx
12.404768398962808,0.18927787334964508,22.020223119859274,-0.690136,2.6880658840576905,8,4,0.6020599913279624,Cad_4ppm_42.xlsx
13.830484518073558,0.26462371612295954,23.19353946536793,-0.690136,2.9203138167427025,8,4,0.6020599913279624,Cad_4ppm_43.xlsx
