ppm,upper_Ip_mean,upper_Ip_std,upper_Ep_mean,upper_Ep_std,upper_Area_mean,upper_FWHM_mean,upper_skewness,upper_kurtosis,lower_Ip_mean,lower_Ip_std,lower_Ep_mean,lower_Ep_std,lower_Area_mean,lower_FWHM_mean,lower_skewness,lower_kurtosis
0,3.5186338313131404,0.39073028266827553,-0.52,0.007071067811865481,0.21149913825865635,0.06500000000000003,0.034461420237864304,-1.2466594760736087,26.34898291996752,0.960532638394559,-0.795,0.007071067811865481,4.6943048058584065,,0.9137859569448785,0.303013364882575
0,3.5444465271645176,0.36348518280354297,-0.51875,0.0033071891388307415,0.19980528041341905,0.05333333333333338,0.19080186759656992,-1.2372066082092825,26.569775909361464,0.7553351094277261,-0.7987500000000001,0.0033071891388307415,4.7357768437050884,,0.9058946019641143,0.2672608118229803
0,3.5157805726190543,0.5377688172476425,-0.52,0.0,0.21057114896861295,0.06000000000000002,0.013826487566254625,-1.1658712989628266,26.40785432774169,0.7966551994498878,-0.7987500000000001,0.0033071891388307415,4.739121700760462,,0.9111778855411701,0.2780333007698251
2,3.0138363115079394,0.302652304165296,-0.5125,0.008291561975888507,0.19142669291846925,,-0.15831175872094982,-1.296802717112568,19.211978101866872,0.5102249551881439,-0.7987500000000001,0.0033071891388307415,3.1702769956461045,,0.49027758012791295,-0.7337340085906632
2,2.7506289813852853,0.35516774173572163,-0.5125,0.006614378277661482,0.15682251744877224,,0.0935757145245091,-1.1056633609163342,18.398533662247463,0.4811760013908266,-0.8,0.0,3.1033105855328302,,0.5817587945495375,-0.5803393140299269
2,2.598383252417036,0.2917166640069203,-0.5137499999999999,0.009921567416492224,0.15544048348629047,,-0.012486518707585124,-1.3148211844611069,18.236837054545447,0.34282129373988013,-0.8,0.0,3.0968329172000377,,0.5845749828511817,-0.6007691141959425
2,2.8008045247114057,0.4583073088741267,-0.51125,0.007806247497998005,0.16552202468614602,,-0.0033923993673285052,-1.2066042794635838,18.621911011056987,0.6711070596220629,-0.8,0.0,3.1613183591933645,,0.605774277075463,-0.5713112767894442
2,2.720009010101013,0.169328769021328,-0.50875,0.007806247497998005,0.15945229312770454,,0.004583690256639655,-1.369088277148614,18.751577853841983,0.5149847241677493,-0.8,0.0,3.1798096288306295,,0.591046629402273,-0.5818335466597799
2,2.643610669155849,0.3432914388108147,-0.51,0.010000000000000009,0.15388703254256741,,0.058043387418065674,-1.335469435146259,19.057454725829714,0.49539052718215004,-0.8,0.0,3.213220875515514,,0.5720257321927351,-0.6191640512978344
2,2.6130673739538337,0.3064777575855816,-0.51125,0.007806247497998005,0.1603937553614707,,-0.079723681367425,-1.2562952822971494,18.861393154328994,0.5417497163654433,-0.8,0.0,3.2222924877882413,,0.5891164360860468,-0.5964752322903393
2,2.4529303207792226,0.21607151689689988,-0.5075,0.008291561975888507,0.1312199490959584,,0.22948822398104388,-1.3007035948314654,19.147264259632024,0.700504929374782,-0.8,0.0,3.2454744222696625,,0.5928909814545027,-0.5844027317023719
2,2.5847243051587423,0.31189210466797057,-0.51,0.007071067811865481,0.1491300873712112,,0.07231765560425574,-1.4241005688533899,19.181391227146452,0.5247135862988715,-0.8,0.0,3.243665192139432,,0.6065719958516067,-0.5489832571674998
